jobID,agencyTitle,agencyID,jobTitle,salaryFrom,salaryTo
558289,DEPT OF ENVIRONMENT PROTECTION,6,Field Supervisor,65877,93984
558295,DEPT OF ENVIRONMENT PROTECTION,6,Senior Environmental Program Coordinator,84468,111003
558327,DEPT OF ENVIRONMENT PROTECTION,6,Section Chief of Lifecycle Management,64922,173486
558328,OFFICE OF LABOR RELATIONS,44,Employee Assistance Counselor,54100,83981
558344,DEPT OF ENVIRONMENT PROTECTION,6,Section Chief of Lifecycle Management,64922,173486
558345,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
558347,DEPT OF ENVIRONMENT PROTECTION,6,Environmental Engineering Intern,51413,59125
558349,DEPT OF ENVIRONMENT PROTECTION,6,Section Chief of Lifecycle Management,94283,122290
558352,DEPT OF ENVIRONMENT PROTECTION,6,Supervisor (Project Review),90114,122168
558354,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
558364,DEPT OF ENVIRONMENT PROTECTION,6,Marine Scientist,65877,93984
558365,DEPT OF ENVIRONMENT PROTECTION,6,Construction Scheduler,57078,85646
558366,DEPT OF ENVIRONMENT PROTECTION,6,Associate Project Manager II (Project Review),74650,109409
558370,DEPT OF ENVIRONMENT PROTECTION,6,Change Order Manager,53057,77124
558372,DEPT OF ENVIRONMENT PROTECTION,6,Construction Scheduler,57078,85646
558386,DEPT OF ENVIRONMENT PROTECTION,6,Construction Scheduler,67757,98128
558387,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
558389,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
558393,POLICE DEPARTMENT,7,"Staff Analyst, Level I",53797,73243
558394,DEPT OF ENVIRONMENT PROTECTION,6,Community Coordinator,54100,83981
558398,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
558401,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,53702,146121
558405,DEPT OF ENVIRONMENT PROTECTION,6,SUPERVISOR ELECTRICIAN,67.72,67.72
558412,NYC HOUSING AUTHORITY,13,RESIDENT BUILDING SUPERINTENDENT (HA),60171,93630
558429,NYC HOUSING AUTHORITY,13,RESIDENT BUILDING SUPERINTENDENT (HA),60171,93630
558433,DEPT OF PARKS & RECREATION,22,Exterminator,37504,53632
558435,DEPARTMENT OF TRANSPORTATION,19,Vision Zero Research Scientist,74710,100812
558439,LAW DEPARTMENT,3,Paralegal - Special Federal Litigation,43197,49677
558450,NYC HOUSING AUTHORITY,13,Resident Communications Associate,38333,63794
558456,LAW DEPARTMENT,3,Staff Analyst Level 2,62470,71840
558507,LAW DEPARTMENT,3,Deputy Director of Security,65384,79187
558534,LAW DEPARTMENT,3,Assistant Agency Photographer - Part-Time,24.3547,27.5205
558543,CAMPAIGN FINANCE BOARD,31,SENIOR CANDIDATE SERVICES LIAISON,75000,80000
558551,DEPARTMENT OF FINANCE,51,Director of Fiscal Services,102292,115000
558554,HRA/DEPT OF SOCIAL SERVICES,17,"DIRECTOR, PERSONAL SERVICES EXPENSE CONTROL/HEADCOUNT CONTROL",94715,114000
558571,DEPT OF ENVIRONMENT PROTECTION,6,Supervisor (FAD Stormwater Management Contracts),90114,122168
558579,OFFICE OF MANAGEMENT & BUDGET,14,Supervising Analyst / Unit Head  Policy and Operations Research,83399,103307
558589,OFFICE OF MANAGEMENT & BUDGET,14,Analyst  Reimbursements,51550,73806
558620,DEPT OF DESIGN & CONSTRUCTION,38,Developer (Web Applications),85371,110000
558624,OFFICE OF MANAGEMENT & BUDGET,14,Analyst  Libraries and Culturals,65604,83399
558641,DEPT OF ENVIRONMENT PROTECTION,6,Change Order Manager,42150,58163
558649,NYC HOUSING AUTHORITY,13,CONFIDENTIAL INVESTIGATOR,53956,73140
558650,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTS PAYMENT ANALYST,42150,58163
558672,DEPARTMENT OF CORRECTION,12,Data Analyst - Administration,62470,71840
558677,OFFICE OF LABOR RELATIONS,44,Program Coordinator,75504,94761
558688,ADMIN FOR CHILDREN'S SVCS,5,Teen Specialist,51999,79649
558694,HRA/DEPT OF SOCIAL SERVICES,17,IMMIGRATION JUSTICE COORDINATOR,54100,83981
558695,TAXI & LIMOUSINE COMMISSION,24,Licensing Initiatives Analyst,53797,73243
558725,TAXI & LIMOUSINE COMMISSION,24,Supervisor of Stockworker,21.7729,30
558739,OFFICE OF MANAGEMENT & BUDGET,14,Analyst  Property and Aggregate Revenue,51550,65604
558742,HOUSING PRESERVATION & DVLPMNT,32,Deputy Commissioner for the Office of Legal Affairs,197155,207155
558750,OFFICE OF MANAGEMENT & BUDGET,14,Supervising Analyst  Property and Aggregate Revenue,73806,83399
558824,DEPT OF ENVIRONMENT PROTECTION,6,EXECUTIVE ASSISTANT TO THE ACCO,58695,89699
558877,POLICE DEPARTMENT,7,"Crime Analyst, Level I",54786,70900
558888,DEPT OF ENVIRONMENT PROTECTION,6,Chief of Bluebelt Planning and Design,64922,151469
558890,POLICE DEPARTMENT,7,"Computer Specialist (Software), Level III",92194,119610
558899,HOUSING PRESERVATION & DVLPMNT,32,Deputy Director of Stakeholder Engagement for the Division of External Affairs,80000,90000
558916,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,74650,109409
558917,DEPARTMENT OF TRANSPORTATION,19,Grant / Budget Analyst,60010,85000
558919,HRA/DEPT OF SOCIAL SERVICES,17,IT Mobile Support Technician - Tenant Helpline,60550,82985
558921,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,80557,111917
558941,DEPARTMENT OF BUILDINGS,57,Boiler Inspector,53563,61800
558944,DEPARTMENT OF BUILDINGS,57,Construction Inspector,53563,61800
558945,DEPARTMENT OF BUILDINGS,57,Electrical Inspector,56761,65275
558946,DEPARTMENT OF BUILDINGS,57,Elevator Inspector,53563,61800
558950,DEPARTMENT OF BUILDINGS,57,Energy Code Inspector,53563,61800
558954,DEPARTMENT OF BUILDINGS,57,Plumbing Inspector,53563,61800
558956,DEPARTMENT OF BUILDINGS,57,Plan Examiner,70341,80892
558957,DEPARTMENT OF BUILDINGS,57,Assistant Plan Examiner,59661,68610
558969,FINANCIAL INFO SVCS AGENCY,18,AUTOMATION INTERN,42127,46350
558983,FINANCIAL INFO SVCS AGENCY,18,BUSINESS ANALYST,42127,46350
558984,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,80557,111917
558987,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,80557,111917
559004,FINANCIAL INFO SVCS AGENCY,18,DATA CENTER COMPUTER ASSOCIATE,42127,46350
559011,DEPT OF ENVIRONMENT PROTECTION,6,Assistant Mechanical Engineer,57078,85646
559012,DEPT OF ENVIRONMENT PROTECTION,6,Supervisor of Stock Worker,39779,61438
559028,DEPARTMENT OF BUSINESS SERV.,1,"SENIOR COMMUNITY LIAISON, COMMUNITY OUTREACH",64749,134280
559083,DEPT OF ENVIRONMENT PROTECTION,6,WATERSHED MAINTAINER,41033,60017
559125,DEPARTMENT OF BUILDINGS,57,OATH/ECB Hearing Representative,62397,71757
559126,DEPARTMENT OF BUILDINGS,57,OATH/ECB Hearing Attorney,63228,72712
559131,HOUSING PRESERVATION & DVLPMNT,32,"Senior Project Manager, Moderate Rehabilitation and Stabilization Loan Programs for the Division of Preservation Finance",74650,85847
559167,FIRE DEPARTMENT,20,AUTO MECHANIC,298.24,347.2
559176,DEPARTMENT OF FINANCE,51,Budget Director,135000,145000
559194,DEPT OF ENVIRONMENT PROTECTION,6,ASSISTANT PROJECT MANAGER,57078,85646
559195,FIRE DEPARTMENT,20,Contract Voucher Analyst,53057,77124
559204,DEPT OF ENVIRONMENT PROTECTION,6,ASSISTANT PROJECT MANAGER,57078,85646
559207,NYC HOUSING AUTHORITY,13,Deputy Director,58700,161534
559235,HRA/DEPT OF SOCIAL SERVICES,17,Finance Office Budget Manager/Special Projects,75504,94761
559242,POLICE DEPARTMENT,7,Welder,548,548
559253,DEPARTMENT OF CORRECTION,12,AUTO MECHANIC,298.24,347.2
559261,NYC HOUSING AUTHORITY,13,CITY PEST CONTROL AIDE,31377,38741
559283,DEPARTMENT OF TRANSPORTATION,19,Community Coordinator,54100,83981
559284,DEPT OF ENVIRONMENT PROTECTION,6,Timekeeper,47418,54531
559285,HRA/DEPT OF SOCIAL SERVICES,17,AUDIT COORDINATOR,70611,105138
559292,POLICE DEPARTMENT,7,Nutritionist,70806,87685
559293,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
559294,DEPARTMENT FOR THE AGING,28,Nutrition Consultant,61990,71288
559312,DEPARTMENT OF TRANSPORTATION,19,Office Manager,60718,90773
559313,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
559320,HRA/DEPT OF SOCIAL SERVICES,17,LIEUTENANT,56805,64190
559322,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
559323,DEPARTMENT OF TRANSPORTATION,19,Office Manager,70611,105138
559324,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,72063,122168
559335,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
559337,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
559356,HOUSING PRESERVATION & DVLPMNT,32,"Senior Data Analyst, Policy Development and Special Initiati",75504,86830
559358,HOUSING PRESERVATION & DVLPMNT,32,Clerical Support for the Emergency Operations Division,38333,44083
559360,HOUSING PRESERVATION & DVLPMNT,32,Clerical Support for the Division of Code Enforcement,38333,44083
559361,HOUSING PRESERVATION & DVLPMNT,32,Administrative Support for the Division of Special Enforcement,54100,62215
559363,HOUSING PRESERVATION & DVLPMNT,32,"Investigator (Employee Discipline) Division of Human Resources, Office of Investigations and Conflict Resolution",60231,69266
559364,HOUSING PRESERVATION & DVLPMNT,32,Project Assistant for the Division of Tenant Resources,41546,51546
559365,HOUSING PRESERVATION & DVLPMNT,32,Production Specialist for the Division of Tenant Resources,38333,44083
559366,HOUSING PRESERVATION & DVLPMNT,32,.Net Programmer/Analyst for the Division of HPD Tech,85371,98177
559390,CONSUMER AND WORKER PROTECTION,47,Research Intern,15.5,19.9
559405,FIRE DEPARTMENT,20,Staff Analyst,53797,73243
559421,DEPT OF ENVIRONMENT PROTECTION,6,ACCOUNTABLE MANAGER,90114,122168
559429,DEPT OF ENVIRONMENT PROTECTION,6,Engineering Manager,100000,130000
559431,FIRE DEPARTMENT,20,EMS Payroll Assistant,53057,77124
559434,DEPT OF ENVIRONMENT PROTECTION,6,Associate Project Manager,74650,109409
559436,POLICE DEPARTMENT,7,Civilian Investigator,41483,66236
559447,MANHATTAN COMMUNITY BOARD #7,58,Community Coordinator,60000,70000
559450,POLICE DEPARTMENT,7,Psychologist - PART-TIME,35.2118,45.7389
559454,DEPT OF ENVIRONMENT PROTECTION,6,Research Scientist,64140,77609
559462,POLICE DEPARTMENT,7,"Principal Administrative Associate, Level II",53057,77124
559463,DEPT OF ENVIRONMENT PROTECTION,6,"Section Lead, Capital Planning",75504,94761
559477,BOROUGH PRESIDENT-BRONX,59,Deputy Director of Planning and Development,54100,83981
559481,FIRE DEPARTMENT,20,Assistant Counsel,83158,119995
559492,DEPARTMENT OF FINANCE,51,Taxpayer Case Advocate,65000,76320
559495,CAMPAIGN FINANCE BOARD,31,PART-TIME PAYROLL ASSOCIATE,35,35
559508,DEPARTMENT OF CORRECTION,12,Program Coordinator,54100,62215
559687,HOUSING PRESERVATION & DVLPMNT,32,Clerical Support in the Housing Litigation Division (HLD),38333,44083
559689,HOUSING PRESERVATION & DVLPMNT,32,Clerical Support for the Division of Code Enforcement  (CODE-LEAD),38333,44083
559690,HOUSING PRESERVATION & DVLPMNT,32,Desk Audit Coordinator for the Division of Code Enforcement - Lead Law 28,54100,62215
559692,HOUSING PRESERVATION & DVLPMNT,32,Data Coordinator for the Division of Code - Lead 919A/LL31,54100,62215
559704,HOUSING PRESERVATION & DVLPMNT,32,Case Manager for the Division of Tenant Resources,38333,44083
559705,HOUSING PRESERVATION & DVLPMNT,32,Case Manager for the Division of Tenant Resources,38333,44083
559707,HOUSING PRESERVATION & DVLPMNT,32,Case Manager for the Division of Tenant Resources,38333,44083
559708,HOUSING PRESERVATION & DVLPMNT,32,Case Manager for the Division of Tenant Resources,38333,44083
559710,HOUSING PRESERVATION & DVLPMNT,32,Case Manager for the Division of Tenant Resources,38333,44083
559712,HRA/DEPT OF SOCIAL SERVICES,17,ASSISTANT DEPUTY COMMISSIONER/REVENUE & REIMBURSEMENT OFFICE,120000,185000
559714,HOUSING PRESERVATION & DVLPMNT,32,Deputy Director Building Services for the Division of Co-Op Readiness & Technical Services,74650,90000
559715,HOUSING PRESERVATION & DVLPMNT,32,Deputy Director for Post-Closing Coordination - Division of New Construction Finance (NCF),90000,100000
559768,DEPARTMENT OF TRANSPORTATION,19,Data Scientist,75504,94761
559773,DEPARTMENT OF TRANSPORTATION,19,Data Scientist,59422,92758
559777,HRA/DEPT OF SOCIAL SERVICES,17,SPECIAL ASSISTANT TO THE DEPUTY COMMISSIONER OF CAREER SERVICES,94715,107789
559779,NYC HOUSING AUTHORITY,13,General Counsel NYC Housing Preservation Trust,106729,241434
559799,HRA/DEPT OF SOCIAL SERVICES,17,EXECUTIVE ASSISTANT,58695,67499
559831,DEPT OF ENVIRONMENT PROTECTION,6,Contract and Administration Unit Lead,70611,105138
559838,DEPT OF ENVIRONMENT PROTECTION,6,Staff Analyst II,62470,80008
559856,TEACHERS RETIREMENT SYSTEM,46,Graphic Artist,58839,80000
559880,NYC HOUSING AUTHORITY,13,CARETAKER X (HA),31836,46278
559886,POLICE DEPARTMENT,7,Police Administrative Aide,36390,55228
559892,DEPT OF DESIGN & CONSTRUCTION,38,Design Engineer,57078,65640
560151,BRONX DISTRICT ATTORNEY,39,Receptionist - Trial Division,37398,37398
560163,NYC HOUSING AUTHORITY,13,CARETAKER X (HA),31836,46278
560192,DEPT OF HEALTH/MENTAL HYGIENE,2,Assistant Supervisor - Animal Bite Unit,47418,69462
560200,DEPT OF ENVIRONMENT PROTECTION,6,HR Personnel Coordinator,53057,77124
560212,NYC HOUSING AUTHORITY,13,CARETAKER X (HA),31836,46278
560228,ADMIN TRIALS AND HEARINGS,27,Human Resources Analyst,47418,65500
560243,DEPARTMENT OF CORRECTION,12,Recreation Supervisor,51538,59269
560244,DEPARTMENT OF CITY PLANNING,9,PLANNING SUPPORT ANALYST,62470,75000
560251,DEPARTMENT OF CITY PLANNING,9,DIRECTOR LAND USE REVIEW,100000,120000
560271,DEPARTMENT OF TRANSPORTATION,19,Recoupment Specialist (Per Diem),22.7055,36.254
560290,OFF OF PAYROLL ADMINISTRATION,26,Fiduciary Associate,58695,80000
560295,NYC HOUSING AUTHORITY,13,CARETAKER X,31836,46278
560297,DEPT OF PARKS & RECREATION,22,Parks Trainer,54100,83981
560303,DEPARTMENT OF CORRECTION,12,CADETS,15.5,19.9
560314,DEPT OF PARKS & RECREATION,22,City Park Worker,34716,39923
560320,DEPT OF PARKS & RECREATION,22,City Park Worker,34716,39923
560321,DEPT OF PARKS & RECREATION,22,City Park Worker,34716,39923
560322,DEPT OF PARKS & RECREATION,22,City Park Worker,34716,39923
560330,NYC HOUSING AUTHORITY,13,CARETAKER X,31836,46278
560333,NYC HOUSING AUTHORITY,13,CARETAKER X,31836,46278
560339,HOUSING PRESERVATION & DVLPMNT,32,Field Tech - Emergency Operations Division (EOD) Emergency Repair Program (ERP),65640,65640
560341,HOUSING PRESERVATION & DVLPMNT,32,Technical Field Assistant for the Division of Neighborhood Preservation (DNP),72063,82872
560342,HOUSING PRESERVATION & DVLPMNT,32,Clerical Support for the Division of Code Enforcement (DCE),38333,44083
560343,HOUSING PRESERVATION & DVLPMNT,32,Field Tech - Emergency Operations Division (EOD) Emergency Repair Program (ERP),65640,65640
560345,HOUSING PRESERVATION & DVLPMNT,32,Project Manager for the Division of Tenant Resources,60000,70000
560346,HOUSING PRESERVATION & DVLPMNT,32,Tenant Interim Lease (TIL) Training Coordinator for the Division of Asset and Property Management,54100,62215
560349,HOUSING PRESERVATION & DVLPMNT,32,Inspector for the Division of Co-op Readiness & Technical Services (CRTS),57078,65640
560438,DEPT OF CITYWIDE ADMIN SVCS,33,Assistant Commissioner / Deputy Chief Financial Officer,155000,175000
560439,DEPT OF ENVIRONMENT PROTECTION,6,Associate Staff Analyst,70611,105138
560441,DEPT OF ENVIRONMENT PROTECTION,6,Procurement Analyst,60010,100875
560442,NYC HOUSING AUTHORITY,13,Supervisor of Housing Stock Workers,44507,63538
560443,FINANCIAL INFO SVCS AGENCY,18,MAINFRAME SYSTEMS MANAGER,0,170000
560470,OFF OF PAYROLL ADMINISTRATION,26,Fiduciary Auditor,56013,80000
560477,DEPARTMENT OF TRANSPORTATION,19,Investigator - Employee Discipline,50597,73140
560478,CONSUMER AND WORKER PROTECTION,47,Chief Information Officer,97830,190000
560492,POLICE DEPARTMENT,7,Police Administrative Aide,36390,55228
560500,POLICE DEPARTMENT,7,Police Administrative Aide,36390,55228
560502,POLICE DEPARTMENT,7,Police Administrative Aide,36390,55228
560503,DEPT OF PARKS & RECREATION,22,City Park Worker,34716,39923
560512,POLICE DEPARTMENT,7,Senior Police Administrative Aide,43929,57093
560523,ADMIN TRIALS AND HEARINGS,27,Calendar Unit Clerk,17.9803,26.7871
560524,DEPT OF ENVIRONMENT PROTECTION,6,INVESTIGATOR,41483,47705
560528,DEPT OF ENVIRONMENT PROTECTION,6,Electrical Engineer,90114,122168
560534,DEPT OF PARKS & RECREATION,22,Recruitment Outreach Coordinator,29.6114,34.0531
560571,CONSUMER AND WORKER PROTECTION,47,Inspector,42507,48883
560572,CONSUMER AND WORKER PROTECTION,47,Inspector,42507,48883
560583,BRONX COMMUNITY BOARD #8,60,Community Coordinator,54100,83981
560585,DEPT OF ENVIRONMENT PROTECTION,6,INSPECTOR,51535,59265
560589,DEPARTMENT OF CORRECTION,12,Junior Developer,75000,90000
560593,NYC HOUSING AUTHORITY,13,ROOFER,45.65,45.65
560594,NYC HOUSING AUTHORITY,13,Senior IT Sourcing Manager,0,160000
560599,DEPARTMENT OF BUILDINGS,57,"Plan Examiner, Cranes & Derricks",80557,92640
560628,POLICE DEPARTMENT,7,Police Administrative Aide,36390,55228
560633,DEPT OF ENVIRONMENT PROTECTION,6,INSPECTOR,51413,62260
560635,NYC HOUSING AUTHORITY,13,Chief Operating Officer (NYC Public Housing Preservation Trust),106729,241434
560636,DEPT OF ENVIRONMENT PROTECTION,6,INSPECTOR,51413,62260
560641,DEPARTMENT OF CORRECTION,12,BUSINESS ANALYST,62470,71840
560654,DEPT OF ENVIRONMENT PROTECTION,6,INSPECTOR,51413,62260
560663,DEPT OF ENVIRONMENT PROTECTION,6,INSPECTOR,51413,62260
560670,DEPARTMENT OF FINANCE,51,Exemptions Data Analyst,80517,86830
560672,DEPT OF DESIGN & CONSTRUCTION,38,Environmental Project Manager,57078,65640
560721,DEPARTMENT OF CORRECTION,12,Business Intelligence Analyst,84468,97138
560732,DEPARTMENT OF CORRECTION,12,Supervising Investigator,60213,69245
560750,TEACHERS RETIREMENT SYSTEM,46,ServiceNow Administrator,58700,150000
560757,TEACHERS RETIREMENT SYSTEM,46,Trainer/Developer,60718,80000
560824,POLICE DEPARTMENT,7,"Principal Administrative Associate, Level II",53057,77124
560828,LAW DEPARTMENT,3,LEGAL SECRETARIAL ASSISTANT LEVEL 3,46535,53515
560829,FINANCIAL INFO SVCS AGENCY,18,PAYROLL SYSTEMS ANALYST,75000,80000
560832,DEPARTMENT OF CORRECTION,12,Procurement Analyst,60010,69012
560848,DEPARTMENT OF CORRECTION,12,Visitor Services Administrator,38333,44083
560854,DEPARTMENT OF FINANCE,51,Condo Assessor,80638,80638
560860,DEPT OF PARKS & RECREATION,22,Puppeteer,41660,47909
560864,POLICE DEPARTMENT,7,Police Administrative Aide,36390,55228
560869,DEPT OF PARKS & RECREATION,22,Project Development Coordinator for the Office of Programming and Strategic Management for Recreation,54100,83981
560878,LAW DEPARTMENT,3,Clerical Associate Level 3 - Communications and Docketing Services,36390,41848
560880,LAW DEPARTMENT,3,Clerk  - Brooklyn Central Service Unit (BCS),36390,41848
560893,DISTRICT ATTORNEY KINGS COUNTY,56,Intelligence Analyst,60000,60000
560897,DEPT OF HEALTH/MENTAL HYGIENE,2,"Citywide Assistance Team Coordinator,  Bureau of Mental Health",66442,91234
560899,PRESIDENT BOROUGH OF MANHATTAN,52,Transportation & Infrastructure Policy Analyst,60000,70000
560904,ADMIN FOR CHILDREN'S SVCS,5,PAMS Manager,75000,92000
560911,LAW DEPARTMENT,3,EEO Secretarial Assistant,60000,60000
560915,OFFICE OF MANAGEMENT & BUDGET,14,Attorney  Counsel's Office,73806,73806
560920,OFFICE OF MANAGEMENT & BUDGET,14,"Assistant Director  Accounting Services, Internal Audit, and Single Audit",141766,169482
560926,NYC HOUSING AUTHORITY,13,Assistant Resident Buildings Superintendent,49666,76064
560933,DEPT OF ENVIRONMENT PROTECTION,6,City Research Scientist,75504,94761
560934,OFFICE OF MANAGEMENT & BUDGET,14,Analyst  DOHMH,51550,73806
560936,DEPARTMENT OF TRANSPORTATION,19,Engineer-In-Charge,90114,122168
560947,DISTRICT ATTORNEY KINGS COUNTY,56,Senior System Engineer,0,100000
560999,OFF OF PAYROLL ADMINISTRATION,26,Help Desk Level 1 Representative,32850,48940
561002,FINANCIAL INFO SVCS AGENCY,18,TECH SUPPORT JOB ADMIN SUPERVISOR,75000,88500
561004,DEPT OF ENVIRONMENT PROTECTION,6,Deputy Chief Information Officer,0,180000
561014,OFF OF PAYROLL ADMINISTRATION,26,Help Desk Level 1 Representative,37413,60310
561028,POLICE DEPARTMENT,7,Police Administrative Aide,36390,55228
561049,CONSUMER AND WORKER PROTECTION,47,Customer Service Representative,32850,37777
561053,CONSUMER AND WORKER PROTECTION,47,Customer Service Representative,32850,37777
561057,DEPARTMENT OF FINANCE,51,Deputy Director of Outreach,54100,64890
561059,DEPT OF ENVIRONMENT PROTECTION,6,Land Acquisition Specialist - 2 positions,70611,105138
561071,DEPT OF ENVIRONMENT PROTECTION,6,Project Manager,74650,109409
561073,DEPT OF ENVIRONMENT PROTECTION,6,Schoharie Basin Stream Project Manager,74650,109409
